_id,Date,Rain,Temp Max,Temp Min
2916,25-12-1958,,30.47999954,17.04999924
2917,26-12-1958,,30.39999962,17.65999985
2918,27-12-1958,,29.63999939,16.47999954
2919,28-12-1958,,27.82999992,13.96000004
2920,29-12-1958,,27.59000015,14.80000019
2921,30-12-1958,,30.04999924,17
2922,31-12-1958,,31.72999954,18.48999977
2923,01-01-1959,,30.88999939,17.38999939
2924,02-01-1959,,30.73999977,17.18000031
2925,03-01-1959,,30.44000053,16.17000008
2926,04-01-1959,,30.11000061,16.51000023
2927,05-01-1959,,30.12999916,16.04000092
2928,06-01-1959,,28.62999916,16.02000046
2929,07-01-1959,,30.5,16.71999931
2930,08-01-1959,,30.39999962,15.18000031
2931,09-01-1959,,29.79999924,14.07999992
2932,10-01-1959,,29.62000084,13.97000027
2933,11-01-1959,,29.35000038,14.18999958
2934,12-01-1959,,28.71999931,13.31999969
2935,13-01-1959,,28.94000053,14.02999973
2936,14-01-1959,,30.43000031,15.76000023
2937,15-01-1959,,30.88999939,16.30999947
2938,16-01-1959,,31.84000015,16.43000031
2939,17-01-1959,,32.13000107,16.73999977
2940,18-01-1959,,32.08000183,17.03000069
2941,19-01-1959,,31.40999985,18.70000076
2942,20-01-1959,,30.10000038,16.77000046
2943,21-01-1959,,29.68000031,14.52999973
2944,22-01-1959,,27.90999985,12.89000034
2945,23-01-1959,,29.13999939,13.02999973
2946,24-01-1959,,30.20000076,14.42000008
2947,25-01-1959,,30.73999977,16.09000015
2948,26-01-1959,,29.60000038,17.37999916
2949,27-01-1959,,29.23999977,16.01000023
2950,28-01-1959,,29.40999985,15.28999996
2951,29-01-1959,,27.54999924,15.61999989
2952,30-01-1959,,27.37999916,12.86999989
2953,31-01-1959,,26.85000038,11.06000042
2954,01-02-1959,,28.38999939,11.60000038
2955,02-02-1959,,29.92000008,12.36999989
2956,03-02-1959,,30.67000008,14.27000046
2957,04-02-1959,,28.37999916,16.05999947
2958,05-02-1959,,28.29000092,15.35999966
2959,06-02-1959,,28.69000053,14.05000019
2960,07-02-1959,,30.21999931,14.15999985
2961,08-02-1959,,31.44000053,14.43999958
2962,09-02-1959,,31.82999992,14.90999985
2963,10-02-1959,,32.56000137,15.76000023
2964,11-02-1959,,32.81999969,16.73999977
2965,12-02-1959,,31.18000031,17.20999908
2966,13-02-1959,,30.51000023,16.70000076
2967,14-02-1959,,30.71999931,16.11000061
2968,15-02-1959,,30.63999939,15.60999966
2969,16-02-1959,,31.22999954,15.86999989
2970,17-02-1959,,29.59000015,15.60999966
2971,18-02-1959,,30.13999939,15.82999992
2972,19-02-1959,,32.31000137,17.29999924
2973,20-02-1959,,31.37000084,17.59000015
2974,21-02-1959,,31.95999908,16.39999962
2975,22-02-1959,,31.84000015,17.62000084
2976,23-02-1959,,34.38000107,18.78000069
2977,24-02-1959,,34.79000092,18.23999977
2978,25-02-1959,,32.95999908,17.92000008
2979,26-02-1959,,31.80999947,17.95000076
2980,27-02-1959,,33.93000031,18.07999992
2981,28-02-1959,,35.25,18.07999992
2982,01-03-1959,,34.72000122,17.17000008
2983,02-03-1959,,34.50999832,19.48999977
2984,03-03-1959,,34.88000107,19.12999916
2985,04-03-1959,,33.33000183,17.80999947
2986,05-03-1959,,32.47000122,17.61000061
2987,06-03-1959,,31.25,18.13999939
2988,07-03-1959,,32.99000168,17.35000038
2989,08-03-1959,,35.36999893,17.84000015
2990,09-03-1959,,35.93000031,17.97999954
2991,10-03-1959,,35.11999893,18.62999916
2992,11-03-1959,,34.59999847,18.82999992
2993,12-03-1959,,33.99000168,17.45000076
2994,13-03-1959,,34.20000076,17.5
2995,14-03-1959,,34.88000107,17.52000046
2996,15-03-1959,,34.54999924,17.10000038
2997,16-03-1959,,34.61000061,17.30999947
2998,17-03-1959,,34.61000061,19.03000069
2999,18-03-1959,,35.18999863,19.19000053
3000,19-03-1959,,36.15000153,20
3001,20-03-1959,,36.38999939,20.62000084
3002,21-03-1959,,37.13999939,19.45000076
3003,22-03-1959,,37.20999908,20.02000046
3004,23-03-1959,,37.31999969,21.19000053
3005,24-03-1959,,37.13999939,21.71999931
3006,25-03-1959,,37.34000015,21.55999947
3007,26-03-1959,,35.68999863,20.38999939
3008,27-03-1959,,35.09000015,21.21999931
3009,28-03-1959,,35.47000122,21.88999939
3010,29-03-1959,,36.59999847,21.82999992
3011,30-03-1959,,35.15000153,20.96999931
3012,31-03-1959,,34.72999954,20.29999924
3013,01-04-1959,,32.91999817,20.53000069
3014,02-04-1959,,35.65999985,20.84000015
3015,03-04-1959,,37.63999939,21.48999977
3016,04-04-1959,,36.45999908,21.48999977
3017,05-04-1959,,34.11999893,21.20999908
3018,06-04-1959,,35.70999908,20.72999954
3019,07-04-1959,,36.91999817,22.21999931
3020,08-04-1959,,36.86999893,22.71999931
3021,09-04-1959,,39.15000153,22.71999931
3022,10-04-1959,,38.09000015,22.14999962
3023,11-04-1959,,36.20000076,22.68000031
3024,12-04-1959,,35.52999878,23.54999924
3025,13-04-1959,,37.52000046,24.25
3026,14-04-1959,,37.90000153,24.21999931
3027,15-04-1959,,37.81000137,24.31999969
3028,16-04-1959,,35.70999908,24.71999931
3029,17-04-1959,,34.65999985,22.94000053
3030,18-04-1959,,34.25,22.69000053
3031,19-04-1959,,32.79000092,22.42000008
3032,20-04-1959,,34.29000092,22.95000076
3033,21-04-1959,,34.34000015,23.32999992
3034,22-04-1959,,35.02000046,22.67000008
3035,23-04-1959,,35.72999954,23.47999954
3036,24-04-1959,,34.61999893,22.79999924
3037,25-04-1959,,34.95000076,23.70000076
3038,26-04-1959,,35.38999939,24.44000053
3039,27-04-1959,,36.25,25.45000076
3040,28-04-1959,,36.34000015,23.53000069
3041,29-04-1959,,37.34000015,25.63999939
3042,30-04-1959,,38.75999832,26.79999924
3043,01-05-1959,,38.93000031,26.40999985
3044,02-05-1959,,37.81999969,25.12999916
3045,03-05-1959,,37.02000046,24.20000076
3046,04-05-1959,,35.65000153,24.17000008
3047,05-05-1959,,35.68000031,23.54999924
3048,06-05-1959,,36.15000153,23.55999947
3049,07-05-1959,,36.41999817,23.84000015
3050,08-05-1959,,36.43000031,23.43000031
3051,09-05-1959,,36.41999817,24.11000061
3052,10-05-1959,,35.95999908,24.62000084
3053,11-05-1959,,37.18000031,25.95999908
3054,12-05-1959,,37.45999908,26.5
3055,13-05-1959,,36.88000107,26.87000084
3056,14-05-1959,,37.50999832,26.54000092
3057,15-05-1959,,36.16999817,25.29000092
3058,16-05-1959,,36.59000015,25.85000038
3059,17-05-1959,,37.61000061,26.07999992
3060,18-05-1959,,36.06999969,25.39999962
3061,19-05-1959,,36.08000183,26.57999992
3062,20-05-1959,,37.40000153,26.29000092
3063,21-05-1959,,38.40000153,25.18000031
3064,22-05-1959,,36.36000061,25.88999939
3065,23-05-1959,,36.81999969,26.54000092
3066,24-05-1959,,36.13000107,26.68000031
3067,25-05-1959,,35.43000031,27.04999924
3068,26-05-1959,,35.95999908,26.10000038
3069,27-05-1959,,35.79999924,26.81999969
3070,28-05-1959,,35.33000183,26.72999954
3071,29-05-1959,,34.91999817,26.81999969
3072,30-05-1959,,35.13999939,26.63999939
3073,31-05-1959,,35.06999969,26.73999977
3074,01-06-1959,,34.86999893,26.61000061
3075,02-06-1959,,34.61999893,24.11000061
3076,03-06-1959,,32.56999969,23.81999969
3077,04-06-1959,,31.70000076,23.98999977
3078,05-06-1959,,32.22999954,22.28000069
3079,06-06-1959,,31.39999962,24.26000023
3080,07-06-1959,,33.99000168,25.45999908
3081,08-06-1959,,34.11000061,25.71999931
3082,09-06-1959,,33.61999893,24.30999947
3083,10-06-1959,,34.34999847,25.46999931
3084,11-06-1959,,34.22999954,25.68000031
3085,12-06-1959,,33.06999969,25.13999939
3086,13-06-1959,,33.38000107,25.29000092
3087,14-06-1959,,33.02000046,25.11000061
3088,15-06-1959,,32.83000183,25.22999954
3089,16-06-1959,,33.59000015,24.63999939
3090,17-06-1959,,34.29999924,25.42000008
3091,18-06-1959,,34.34999847,25.28000069
3092,19-06-1959,,34.50999832,25.64999962
3093,20-06-1959,,33.63999939,25.32999992
3094,21-06-1959,,34.43000031,24.87000084
3095,22-06-1959,,34.38000107,24.80999947
3096,23-06-1959,,33.93000031,25.15999985
3097,24-06-1959,,33.81999969,24.93000031
3098,25-06-1959,,32.84000015,24.17000008
3099,26-06-1959,,31.65999985,23.62000084
3100,27-06-1959,,29.87999916,23.62000084
3101,28-06-1959,,29.76000023,23.37999916
3102,29-06-1959,,29.40999985,23.35000038
3103,30-06-1959,,29.26000023,23.45999908
3104,01-07-1959,,28.77000046,23.36000061
3105,02-07-1959,,28.55999947,23.45999908
3106,03-07-1959,,29.40999985,23.70000076
3107,04-07-1959,,29.04000092,23.04999924
3108,05-07-1959,,29.75,22.84000015
3109,06-07-1959,,28.28000069,23.40999985
3110,07-07-1959,,28.37000084,23.42000008
3111,08-07-1959,,27.95999908,23.85000038
3112,09-07-1959,,29.36000061,24.14999962
3113,10-07-1959,,29.84000015,24.79999924
3114,11-07-1959,,29.67000008,24.10000038
3115,12-07-1959,,30.28000069,25.37000084
3116,13-07-1959,,30.30999947,23.71999931
3117,14-07-1959,,28.85000038,23.10000038
3118,15-07-1959,,28.30999947,23.34000015
3119,16-07-1959,,28.98999977,23.39999962
3120,17-07-1959,,29.80999947,24.26000023
3121,18-07-1959,,30.05999947,24.5
3122,19-07-1959,,28.86000061,22.82999992
3123,20-07-1959,,27.60000038,22.85000038
3124,21-07-1959,,27.19000053,23.04000092
3125,22-07-1959,,27.27000046,23.29000092
3126,23-07-1959,,29.51000023,23.70000076
3127,24-07-1959,,28.77000046,23.28000069
3128,25-07-1959,,29.06999969,23.15999985
3129,26-07-1959,,28.26000023,23.13999939
3130,27-07-1959,,27.48999977,23.07999992
3131,28-07-1959,,27.18000031,22.85000038
3132,29-07-1959,,26.73999977,22.44000053
3133,30-07-1959,,26.70000076,22.62999916
3134,31-07-1959,,27.60000038,22.87000084
3135,01-08-1959,,26.87999916,22.85000038
3136,02-08-1959,,28.20999908,23.44000053
3137,03-08-1959,,27.75,23.60000038
3138,04-08-1959,,28.85000038,23.09000015
3139,05-08-1959,,29.07999992,24.09000015
3140,06-08-1959,,27.95000076,23.93000031
3141,07-08-1959,,27.70000076,24.01000023
3142,08-08-1959,,28.26000023,23.47999954
3143,09-08-1959,,28.01000023,23.54000092
3144,10-08-1959,,28.31999969,23.79000092
3145,11-08-1959,,27.47999954,23.67000008
3146,12-08-1959,,28.88999939,23.89999962
3147,13-08-1959,,28.88999939,23.84000015
3148,14-08-1959,,28.60000038,22.93000031
3149,15-08-1959,,29.02000046,23.35000038
3150,16-08-1959,,29.32999992,23.11000061
3151,17-08-1959,,29.84000015,23.70000076
3152,18-08-1959,,29.82999992,23.61000061
3153,19-08-1959,,29.44000053,22.93000031
3154,20-08-1959,,29.37000084,23.20000076
3155,21-08-1959,,28.02000046,23.18000031
3156,22-08-1959,,28.80999947,23.30999947
3157,23-08-1959,,27.81999969,23.29999924
3158,24-08-1959,,27.27000046,22.93000031
3159,25-08-1959,,27.77000046,22.92000008
3160,26-08-1959,,27.46999931,23.02000046
3161,27-08-1959,,26.95999908,23.19000053
3162,28-08-1959,,27.37000084,23.02000046
3163,29-08-1959,,28.20999908,23.11000061
3164,30-08-1959,,27.93000031,22.78000069
3165,31-08-1959,,26.75,22.68000031
3166,01-09-1959,,27.96999931,22.77000046
3167,02-09-1959,,27.54000092,22.35000038
3168,03-09-1959,,28.02000046,23.01000023
3169,04-09-1959,,28.27000046,23.20999908
3170,05-09-1959,,27.72999954,23.15999985
3171,06-09-1959,,27.90999985,23.09000015
3172,07-09-1959,,28.34000015,22.65999985
3173,08-09-1959,,28.13999939,22.69000053
3174,09-09-1959,,28.46999931,23.19000053
3175,10-09-1959,,28.12999916,23.43000031
3176,11-09-1959,,28.27000046,22.67000008
3177,12-09-1959,,28.60000038,22.59000015
3178,13-09-1959,,29.12000084,22.96999931
3179,14-09-1959,,28.96999931,23.05999947
3180,15-09-1959,,27.05999947,22.62000084
3181,16-09-1959,,27.14999962,21.21999931
3182,17-09-1959,,29.56999969,22.13999939
3183,18-09-1959,,30.05999947,22.22999954
3184,19-09-1959,,30.79000092,22.18000031
3185,20-09-1959,,30.72999954,21.52000046
3186,21-09-1959,,30.45000076,22.29000092
3187,22-09-1959,,31.22999954,22.60000038
3188,23-09-1959,,31.27000046,22.17000008
3189,24-09-1959,,31.27000046,22.39999962
3190,25-09-1959,,31.57999992,22.45999908
3191,26-09-1959,,31.55999947,23.38999939
3192,27-09-1959,,31.37000084,22.52000046
3193,28-09-1959,,30.98999977,22.27000046
3194,29-09-1959,,30.46999931,22.94000053
3195,30-09-1959,,29.37000084,22.59000015
3196,01-10-1959,,29.07999992,22.52000046
3197,02-10-1959,,29.25,21.82999992
3198,03-10-1959,,29.47999954,22.54999924
3199,04-10-1959,,30.23999977,21.64999962
3200,05-10-1959,,28.90999985,21.79000092
3201,06-10-1959,,29.71999931,21.12999916
3202,07-10-1959,,30.04000092,21.36000061
3203,08-10-1959,,30.36000061,22.60000038
3204,09-10-1959,,30.05999947,22.73999977
3205,10-10-1959,,28.28000069,22.51000023
3206,11-10-1959,,28.30999947,21.93000031
3207,12-10-1959,,26.77000046,21.07999992
3208,13-10-1959,,27.29999924,21.11000061
3209,14-10-1959,,27.29000092,21.04000092
3210,15-10-1959,,27.62000084,21.26000023
3211,16-10-1959,,28.64999962,20.52000046
3212,17-10-1959,,31.81999969,21.44000053
3213,18-10-1959,,31.36000061,22.54000092
3214,19-10-1959,,31.51000023,21.76000023
3215,20-10-1959,,33.24000168,21.47999954
3216,21-10-1959,,33.84000015,21.73999977
3217,22-10-1959,,33.27999878,21.65999985
3218,23-10-1959,,32.65000153,22.14999962
3219,24-10-1959,,34.22000122,21.43000031
3220,25-10-1959,,34.16999817,19.95999908
3221,26-10-1959,,34.58000183,19.87000084
3222,27-10-1959,,33.56000137,19.20999908
3223,28-10-1959,,34.06999969,19.35000038
3224,29-10-1959,,32.93999863,19.22999954
3225,30-10-1959,,32.81000137,19.22999954
3226,31-10-1959,,32.86999893,19.38999939
3227,01-11-1959,,33.54000092,21.52000046
3228,02-11-1959,,31.94000053,21.76000023
3229,03-11-1959,,29.52000046,21.79000092
3230,04-11-1959,,29.01000023,21.48999977
3231,05-11-1959,,32.88999939,21.55999947
3232,06-11-1959,,32.63000107,20.70000076
3233,07-11-1959,,31.71999931,19.62000084
3234,08-11-1959,,31.34000015,19.79000092
3235,09-11-1959,,32.36999893,20.88999939
3236,10-11-1959,,32.90000153,21.38999939
3237,11-11-1959,,32.65000153,20.5
3238,12-11-1959,,31.12000084,20.79999924
3239,13-11-1959,,31.70999908,19.70000076
3240,14-11-1959,,31.43000031,19.71999931
3241,15-11-1959,,32.47999954,19.12999916
3242,16-11-1959,,32.45999908,19.14999962
3243,17-11-1959,,31.56999969,18.30999947
3244,18-11-1959,,32.34000015,17.36000061
3245,19-11-1959,,31.80999947,17.13999939
3246,20-11-1959,,32.31999969,16.79000092
3247,21-11-1959,,32.40000153,17.45000076
3248,22-11-1959,,32.25,17.07999992
3249,23-11-1959,,31.72999954,16.59000015
3250,24-11-1959,,31.71999931,15.80000019
3251,25-11-1959,,32.25999832,15.85999966
3252,26-11-1959,,31.87000084,16.34000015
3253,27-11-1959,,31.64999962,15.56999969
3254,28-11-1959,,31.47999954,16.03000069
3255,29-11-1959,,30.93000031,15.94999981
3256,30-11-1959,,31.01000023,18.20999908
3257,01-12-1959,,32.49000168,18.84000015
3258,02-12-1959,,31.37999916,17.38999939
3259,03-12-1959,,32.99000168,19.14999962
3260,04-12-1959,,32.86000061,16.88999939
3261,05-12-1959,,31.84000015,17.23999977
3262,06-12-1959,,31.77000046,17.20000076
3263,07-12-1959,,31.96999931,17.18000031
3264,08-12-1959,,32.38999939,16.52000046
3265,09-12-1959,,31.52000046,17.04000092
3266,10-12-1959,,31.54000092,17.87999916
3267,11-12-1959,,31.51000023,18.56999969
3268,12-12-1959,,31.54000092,19.63999939
3269,13-12-1959,,32.11000061,19.40999985
3270,14-12-1959,,31.54999924,18.21999931
3271,15-12-1959,,32.77999878,18.11000061
3272,16-12-1959,,32.59000015,18.29999924
3273,17-12-1959,,31.70000076,17.92000008
3274,18-12-1959,,29.15999985,16.65999985
3275,19-12-1959,,30.45999908,17.17000008
3276,20-12-1959,,30.92000008,17.72999954
3277,21-12-1959,,31.45000076,17.28000069
3278,22-12-1959,,32,15.68000031
3279,23-12-1959,,31.92000008,15.80000019
3280,24-12-1959,,30.02000046,15.01000023
3281,25-12-1959,,30.70999908,14.35000038
3282,26-12-1959,,31.59000015,12.89999962
3283,27-12-1959,,31.68000031,13.64000034
3284,28-12-1959,,31.79999924,13.67000008
3285,29-12-1959,,31.43000031,14.22000027
3286,30-12-1959,,30.62000084,14.39000034
3287,31-12-1959,,29.98999977,14.34000015
3288,01-01-1960,,29.38999939,14.22999954
3289,02-01-1960,,29.30999947,15.93999958
3290,03-01-1960,,29.26000023,16.86000061
3291,04-01-1960,,30.52000046,17.57999992
3292,05-01-1960,,30.31999969,16.97999954
3293,06-01-1960,,29.72999954,16.79999924
3294,07-01-1960,,29.89999962,17.73999977
3295,08-01-1960,,31.29000092,18.11000061
3296,09-01-1960,,31.80999947,18.64999962
3297,10-01-1960,,31.61000061,17.93000031
3298,11-01-1960,,31.29000092,17.45999908
3299,12-01-1960,,30.40999985,16.92000008
3300,13-01-1960,,30.77000046,16.95000076
3301,14-01-1960,,29.29999924,13.42000008
3302,15-01-1960,,27.46999931,12.96000004
3303,16-01-1960,,28.17000008,13.81999969
3304,17-01-1960,,28.87000084,13.52000046
3305,18-01-1960,,28.48999977,12.80000019
3306,19-01-1960,,28.23999977,12.61999989
3307,20-01-1960,,30.13999939,13.15999985
3308,21-01-1960,,29.29000092,13.39999962
3309,22-01-1960,,28.43000031,12.15999985
3310,23-01-1960,,29.80999947,13.31999969
3311,24-01-1960,,30.32999992,13.64000034
3312,25-01-1960,,30.37999916,14.06000042
3313,26-01-1960,,30.54999924,13.75
3314,27-01-1960,,29.84000015,11.68999958
3315,28-01-1960,,29.18000031,11.73999977
3316,29-01-1960,,30.03000069,13.06000042
3317,30-01-1960,,30.48999977,13.98999977
3318,31-01-1960,,31.47999954,15.31000042
3319,01-02-1960,,31.70999908,16.79999924
3320,02-02-1960,,31.52000046,16.88999939
3321,03-02-1960,,31.36000061,16.09000015
3322,04-02-1960,,30.30999947,14.94999981
3323,05-02-1960,,31.60000038,13.85000038
3324,06-02-1960,,32.04999924,14.42000008
3325,07-02-1960,,32.52000046,14.27999973
3326,08-02-1960,,33.15000153,14.35999966
3327,09-02-1960,,33.18000031,14.65999985
3328,10-02-1960,,33.61000061,15.96000004
3329,11-02-1960,,34.59999847,16.21999931
3330,12-02-1960,,33.97999954,16.36000061
3331,13-02-1960,,34.38999939,15.60999966
3332,14-02-1960,,35.02000046,16.79000092
3333,15-02-1960,,34.36000061,16.64999962
3334,16-02-1960,,35.11999893,16.88999939
3335,17-02-1960,,33.90000153,16.86000061
3336,18-02-1960,,32.58000183,16.81999969
3337,19-02-1960,,33.47999954,17.03000069
3338,20-02-1960,,33.90000153,17.29000092
3339,21-02-1960,,33.81999969,16.95000076
3340,22-02-1960,,33.81999969,17.70999908
3341,23-02-1960,,33.77000046,17.27000046
3342,24-02-1960,,35.20000076,18.32999992
3343,25-02-1960,,35.36999893,18.26000023
3344,26-02-1960,,35.58000183,18.19000053
3345,27-02-1960,,35.45999908,19.17000008
3346,28-02-1960,,34.95000076,19.04999924
3347,29-02-1960,,32.91999817,18.12000084
3348,01-03-1960,,31.92000008,16.52000046
3349,02-03-1960,,31.12000084,17.75
3350,03-03-1960,,31.65999985,17.94000053
3351,04-03-1960,,33.06999969,17.60000038
3352,05-03-1960,,32.40999985,18.13999939
3353,06-03-1960,,31.34000015,18.92000008
3354,07-03-1960,,30.96999931,17.45000076
3355,08-03-1960,,31.21999931,18.35000038
3356,09-03-1960,,31.23999977,17.92000008
3357,10-03-1960,,31.78000069,18.52000046
3358,11-03-1960,,31.88999939,18.03000069
3359,12-03-1960,,31.34000015,17.86000061
3360,13-03-1960,,33.38999939,19.14999962
3361,14-03-1960,,33.72999954,19.97999954
3362,15-03-1960,,32.83000183,19.27000046
3363,16-03-1960,,34.65999985,19.84000015
3364,17-03-1960,,33.86999893,19.03000069
3365,18-03-1960,,33.02000046,20.72999954
3366,19-03-1960,,33.5,20.15999985
3367,20-03-1960,,32.31000137,19.45999908
3368,21-03-1960,,32.31999969,17.17000008
3369,22-03-1960,,30.63999939,14.84000015
3370,23-03-1960,,29.70000076,13.57999992
3371,24-03-1960,,32.88000107,16.59000015
3372,25-03-1960,,36.11000061,18.30999947
3373,26-03-1960,,35.97999954,19.29000092
3374,27-03-1960,,35.33000183,21.11000061
3375,28-03-1960,,34.59999847,21.57999992
3376,29-03-1960,,34.65000153,19.47999954
3377,30-03-1960,,33.43999863,19.70000076
3378,31-03-1960,,34.38999939,19.71999931
3379,01-04-1960,,35.31000137,20.17000008
3380,02-04-1960,,36.40999985,21.03000069
3381,03-04-1960,,36.59000015,22.02000046
3382,04-04-1960,,36.04999924,21.29999924
3383,05-04-1960,,35.61999893,22.18000031
3384,06-04-1960,,36.06999969,21.13999939
3385,07-04-1960,,37.18000031,21.54999924
3386,08-04-1960,,36.20000076,21.19000053
3387,09-04-1960,,34.68000031,21.12999916
3388,10-04-1960,,34.13999939,21.54000092
3389,11-04-1960,,33.79000092,20.63999939
3390,12-04-1960,,36.02000046,21.64999962
3391,13-04-1960,,37.47000122,22.29000092
3392,14-04-1960,,38.27000046,21.14999962
3393,15-04-1960,,37.36999893,22.79999924
3394,16-04-1960,,35.79000092,22.54000092
3395,17-04-1960,,35.68999863,22.45000076
3396,18-04-1960,,36.20999908,22.79000092
3397,19-04-1960,,34.18000031,20.51000023
3398,20-04-1960,,34.33000183,21.26000023
3399,21-04-1960,,35.91999817,22.64999962
3400,22-04-1960,,37.84999847,22.17000008
3401,23-04-1960,,37.33000183,23.22999954
3402,24-04-1960,,36.93999863,23.20000076
3403,25-04-1960,,37.31000137,23.88999939
3404,26-04-1960,,36.47999954,23.23999977
3405,27-04-1960,,36.68999863,23.84000015
3406,28-04-1960,,36.13000107,23.87000084
3407,29-04-1960,,35.09999847,23.81999969
3408,30-04-1960,,36.33000183,25.21999931
3409,01-05-1960,,36.68999863,24.51000023
3410,02-05-1960,,39.06999969,25.40999985
3411,03-05-1960,,39.38000107,25.03000069
3412,04-05-1960,,37.33000183,24
3413,05-05-1960,,36.58000183,24.18000031
3414,06-05-1960,,36.66999817,23.45999908
3415,07-05-1960,,38.15999985,23.39999962
3416,08-05-1960,,39,23.76000023
3417,09-05-1960,,39.47999954,23.30999947
3418,10-05-1960,,38.40000153,24.64999962
3419,11-05-1960,,39.59999847,24.73999977
3420,12-05-1960,,37.27999878,25.57999992
3421,13-05-1960,,35.90000153,25.21999931
3422,14-05-1960,,34.93000031,24.48999977
3423,15-05-1960,,33.81000137,25.04999924
3424,16-05-1960,,32.90999985,24.35000038
3425,17-05-1960,,32.86000061,23.89999962
3426,18-05-1960,,33.56999969,23.15999985
3427,19-05-1960,,33.70999908,24.46999931
3428,20-05-1960,,34.50999832,25.19000053
3429,21-05-1960,,34.97999954,25.61000061
3430,22-05-1960,,35.04000092,25.87999916
3431,23-05-1960,,35.38999939,26.36000061
3432,24-05-1960,,35.84000015,25.43000031
3433,25-05-1960,,35.16999817,25.98999977
3434,26-05-1960,,35.83000183,25.79999924
3435,27-05-1960,,34.93000031,25.36000061
3436,28-05-1960,,35,25.86000061
3437,29-05-1960,,34.68999863,25.44000053
3438,30-05-1960,,33.93000031,25.29999924
3439,31-05-1960,,33.84000015,25.09000015
3440,01-06-1960,,34.22999954,24.84000015
3441,02-06-1960,,34.22000122,25.44000053
3442,03-06-1960,,35.02999878,25.20999908
3443,04-06-1960,,34.11000061,23.87000084
3444,05-06-1960,,34.25999832,24.82999992
3445,06-06-1960,,34.20000076,25.39999962
3446,07-06-1960,,34.04999924,25.40999985
3447,08-06-1960,,34.02999878,25.29999924
3448,09-06-1960,,34.15999985,24.39999962
3449,10-06-1960,,33.93999863,25.5
3450,11-06-1960,,34.34999847,26.47999954
3451,12-06-1960,,34.11999893,25.56999969
3452,13-06-1960,,33.27999878,24.62999916
3453,14-06-1960,,31.14999962,23.67000008
3454,15-06-1960,,31.52000046,24.12999916
3455,16-06-1960,,31.42000008,24.82999992
3456,17-06-1960,,31.80999947,23.98999977
3457,18-06-1960,,31.85000038,24.29000092
3458,19-06-1960,,30.90999985,23.96999931
3459,20-06-1960,,31.57999992,23.46999931
3460,21-06-1960,,30.87999916,23.68000031
3461,22-06-1960,,31.22999954,23.90999985
3462,23-06-1960,,29.95000076,22.45000076
3463,24-06-1960,,27.44000053,22.92000008
3464,25-06-1960,,29.70000076,23.19000053
3465,26-06-1960,,30.18000031,23.54999924
3466,27-06-1960,,29.86000061,24.04000092
3467,28-06-1960,,29.17000008,23.11000061
3468,29-06-1960,,28.5,23.43000031
3469,30-06-1960,,29.95999908,23.72999954
3470,01-07-1960,,29.20999908,23.63999939
3471,02-07-1960,,28.63999939,23.63999939
3472,03-07-1960,,28.10000038,23.77000046
3473,04-07-1960,,28.75,23.46999931
3474,05-07-1960,,28.62000084,23.48999977
3475,06-07-1960,,29.61000061,23.70000076
3476,07-07-1960,,29.90999985,23.73999977
3477,08-07-1960,,29.77000046,22.88999939
3478,09-07-1960,,28.87000084,23.44000053
3479,10-07-1960,,29.34000015,23.62999916
3480,11-07-1960,,29.96999931,23.36000061
3481,12-07-1960,,30.34000015,23.69000053
3482,13-07-1960,,29.92000008,23.75
3483,14-07-1960,,29.43000031,24.05999947
3484,15-07-1960,,30.09000015,24.36000061
3485,16-07-1960,,31.26000023,23.87999916
3486,17-07-1960,,31.12999916,24.17000008
3487,18-07-1960,,31.60000038,24.42000008
3488,19-07-1960,,31.85000038,24.45999908
3489,20-07-1960,,32.97999954,24.62000084
3490,21-07-1960,,33.47000122,24.68000031
3491,22-07-1960,,33.93999863,25.04000092
3492,23-07-1960,,33.83000183,24.61000061
3493,24-07-1960,,32.31999969,23.14999962
3494,25-07-1960,,30.11000061,23.29999924
3495,26-07-1960,,28.45999908,22.92000008
3496,27-07-1960,,26.5,22.96999931
3497,28-07-1960,,26.94000053,23.34000015
3498,29-07-1960,,28.29000092,23.92000008
3499,30-07-1960,,27.77000046,23.54000092
3500,31-07-1960,,28.30999947,23.75
3501,01-08-1960,,28.37000084,23.56999969
3502,02-08-1960,,27.61000061,23.20999908
3503,03-08-1960,,27.59000015,23.54999924
3504,04-08-1960,,28.75,23.30999947
3505,05-08-1960,,26.76000023,23.12000084
3506,06-08-1960,,27.53000069,23.26000023
3507,07-08-1960,,28.85000038,23.14999962
3508,08-08-1960,,28.70999908,22.57999992
3509,09-08-1960,,27.36000061,22.57999992
3510,10-08-1960,,26.21999931,22.68000031
3511,11-08-1960,,28.52000046,23.20000076
3512,12-08-1960,,28.48999977,23.02000046
3513,13-08-1960,,28.93000031,23.07999992
3514,14-08-1960,,28.84000015,23.34000015
3515,15-08-1960,,28.70000076,23.27000046
3516,16-08-1960,,28.25,22.77000046
3517,17-08-1960,,27.52000046,23.53000069
3518,18-08-1960,,27.96999931,22.98999977
3519,19-08-1960,,27.62999916,23.29000092
3520,20-08-1960,,28.19000053,23.12000084
3521,21-08-1960,,28.92000008,23.05999947
3522,22-08-1960,,27.90999985,23.11000061
3523,23-08-1960,,28.75,22.84000015
3524,24-08-1960,,28.37999916,22.38999939
3525,25-08-1960,,28.10000038,22.52000046
3526,26-08-1960,,28.5,22.70000076
